GHCN_ID,month,day,hour,MAM-TAVG-NORMAL,meas_flag_MAM-TAVG-NORMAL,comp_flag_MAM-TAVG-NORMAL,years_MAM-TAVG-NORMAL,MAM-TMIN-NORMAL,meas_flag_MAM-TMIN-NORMAL,comp_flag_MAM-TMIN-NORMAL,years_MAM-TMIN-NORMAL,MAM-TMAX-NORMAL,meas_flag_MAM-TMAX-NORMAL,comp_flag_MAM-TMAX-NORMAL,years_MAM-TMAX-NORMAL,MAM-DUTR-NORMAL,meas_flag_MAM-DUTR-NORMAL,comp_flag_MAM-DUTR-NORMAL,years_MAM-DUTR-NORMAL
USW00054792,99,99,99,    47.6, ,R,17,    36.2, ,R,17,    58.9, ,R,20,    22.6, ,R,17
USW00054793,99,99,99,    48.5, ,R,20,    37.0, ,R,20,    60.0, ,R,20,    23.0, ,R,20
USW00054794,99,99,99,    44.5, ,R,19,    34.1, ,R,19,    54.8, ,R,19,    20.7, ,R,19
USW00054795,99,99,99,    44.5, ,R,19,    33.7, ,R,19,    55.3, ,R,19,    21.6, ,R,19
USW00054796,99,99,99,    46.4, ,R,19,    36.7, ,R,19,    56.1, ,R,19,    19.4, ,R,19
USW00054797,99,99,99,    46.1, ,R,19,    36.0, ,R,19,    56.2, ,R,19,    20.1, ,R,19
USW00054808,99,99,99,    51.3, ,R,18,    40.4, ,R,18,    62.3, ,R,18,    21.9, ,R,18
USW00054810,99,99,99,    37.4, ,R,16,    27.2, ,R,16,    47.6, ,R,16,    20.5, ,R,16
USW00054811,99,99,99,    47.7, ,R,17,    37.1, ,R,17,    58.3, ,R,17,    21.2, ,R,17
USW00054813,99,99,99,    38.2, ,R,13,    29.4, ,R,13,    46.9, ,R,15,    17.5, ,R,13
USW00054854,99,99,99,    41.0, ,R,13,    31.0, ,R,13,    51.0, ,R,13,    20.0, ,R,13
USW00054856,99,99,99,    49.0, ,E, 4,    39.1, ,E, 4,    58.9, ,E, 4,    19.8, ,E, 4
USW00054902,99,99,99,    49.9, ,R,16,    39.4, ,R,16,    60.5, ,R,16,    21.1, ,R,16
USW00054903,99,99,99,    45.3, ,R,16,    35.1, ,R,16,    55.6, ,R,16,    20.5, ,R,16
USW00054932,99,99,99,    41.1, ,R,13,    29.9, ,R,13,    52.2, ,R,13,    22.3, ,R,13
USW00054933,99,99,99,    41.4, ,R,12,    30.4, ,R,12,    52.5, ,R,12,    22.1, ,R,12
USW00054937,99,99,99,    39.6, ,R,12,    28.7, ,R,12,    50.5, ,R,12,    21.8, ,R,12
USW00056401,99,99,99,    25.4, ,E, 6,    14.0, ,E, 6,    36.8, ,E, 6,    22.7, ,E, 6
USW00063826,99,99,99,    63.6, ,R,18,    51.6, ,R,18,    75.6, ,R,18,    24.0, ,R,18
USW00063828,99,99,99,    65.9, ,R,18,    53.3, ,R,18,    78.5, ,R,18,    25.1, ,R,18
USW00063829,99,99,99,    66.6, ,R,18,    54.7, ,R,18,    78.5, ,R,18,    23.8, ,R,18
USW00063831,99,99,99,    63.1, ,R,18,    50.7, ,R,18,    75.4, ,R,18,    24.7, ,R,18
USW00063838,99,99,99,    54.7, ,R,17,    44.9, ,R,17,    64.6, ,R,17,    19.7, ,R,17
USW00063849,99,99,99,    57.7, ,R,16,    47.5, ,R,16,    67.8, ,R,16,    20.3, ,R,16
USW00063850,99,99,99,    61.4, ,R,16,    49.9, ,R,16,    72.8, ,R,16,    23.0, ,R,16
USW00063855,99,99,99,    54.1, ,R,16,    43.5, ,R,16,    64.8, ,R,16,    21.4, ,R,16
USW00063856,99,99,99,    66.7, ,R,15,    57.6, ,R,15,    75.8, ,R,15,    18.2, ,R,15
USW00063857,99,99,99,    58.6, ,R,15,    47.9, ,R,15,    69.4, ,R,15,    21.5, ,R,15
USW00063858,99,99,99,    63.2, ,R,15,    50.9, ,R,15,    75.5, ,R,15,    24.6, ,R,15
USW00063862,99,99,99,    58.2, ,R,14,    46.1, ,R,14,    70.3, ,R,14,    24.2, ,R,14
USW00063867,99,99,99,    59.3, ,R,14,    47.4, ,R,14,    71.2, ,R,14,    23.8, ,R,14
USW00063868,99,99,99,    60.5, ,R,14,    49.3, ,R,14,    71.7, ,R,14,    22.5, ,R,14
USW00063869,99,99,99,    65.2, ,R,14,    53.8, ,R,14,    76.5, ,R,14,    22.7, ,R,14
USW00063870,99,99,99,    67.5, ,R,11,    55.4, ,R,11,    79.7, ,R,11,    24.3, ,R,11
USW00063871,99,99,99,    67.1, ,E, 7,    54.3, ,E, 7,    79.9, ,E, 7,    25.6, ,E, 7
USW00063872,99,99,99,    66.5, ,R,10,    52.9, ,R,10,    80.1, ,R,10,    27.2, ,R,10
USW00063874,99,99,99,    65.8, ,E, 7,    53.4, ,E, 7,    78.2, ,E, 7,    24.8, ,E, 7
USW00063890,99,99,99,    67.6, ,E, 7,    54.1, ,E, 8,    81.0, ,E, 7,    26.8, ,E, 7
USW00063891,99,99,99,    62.6, ,R,13,    50.8, ,R,13,    74.4, ,R,13,    23.7, ,R,13
USW00063892,99,99,99,    63.8, ,R,12,    52.5, ,R,12,    75.0, ,R,12,    22.6, ,R,12
USW00063893,99,99,99,    63.8, ,R,13,    52.4, ,R,13,    75.3, ,R,13,    22.9, ,R,13
USW00063894,99,99,99,    60.4, ,R,12,    49.1, ,R,12,    71.7, ,R,12,    22.6, ,R,12
USW00063895,99,99,99,    59.5, ,R,13,    47.3, ,R,13,    71.6, ,R,13,    24.3, ,R,13
USW00063896,99,99,99,    59.7, ,R,14,    47.3, ,R,14,    72.1, ,R,14,    24.8, ,R,14
USW00063897,99,99,99,    63.8, ,R,13,    51.1, ,R,13,    76.6, ,R,13,    25.5, ,R,13
USW00063898,99,99,99,    54.3, ,R,13,    44.7, ,R,13,    63.9, ,R,13,    19.2, ,R,13
USW00063899,99,99,99,    65.4, ,R,12,    53.2, ,R,12,    77.7, ,R,12,    24.4, ,R,12
USW00064756,99,99,99,    47.1, ,R,16,    35.5, ,R,16,    58.8, ,R,16,    23.3, ,R,16
USW00064758,99,99,99,    43.2, ,R,16,    32.5, ,R,16,    53.9, ,R,16,    21.3, ,R,16
USW00064775,99,99,99,    44.3, ,R,10,    33.7, ,R,13,    54.9, ,R,10,    21.2, ,R,10
USW00064776,99,99,99,    43.2, ,R,13,    32.6, ,R,13,    53.9, ,R,13,    21.2, ,R,13
USW00073801,99,99,99,    64.0, ,R,11,    52.1, ,R,11,    75.9, ,R,11,    23.8, ,R,11
USW00073802,99,99,99,    65.0, ,R,12,    54.7, ,R,12,    75.3, ,R,12,    20.6, ,R,12
USW00073803,99,99,99,    61.8, ,R,12,    49.7, ,R,12,    74.0, ,R,12,    24.3, ,R,12
USW00073805,99,99,99,    67.4, ,R,10,    56.0, ,R,10,    78.8, ,R,10,    22.8, ,R,10
USW00092805,99,99,99,    76.3, ,R,19,    69.2, ,R,20,    83.4, ,R,19,    14.2, ,R,19
USW00092806,99,99,99,    74.2, ,R,17,    67.3, ,R,21,    81.0, ,R,17,    13.7, ,R,17
USW00092809,99,99,99,    76.4, ,R,19,    68.3, ,R,19,    84.4, ,R,20,    16.1, ,R,19
USW00092811,99,99,99,    74.6, ,R,18,    69.5, ,S,24,    79.6, ,R,18,    10.1, ,R,18
USW00092821,99,99,99,    70.0, ,R,15,    60.5, ,R,15,    79.4, ,R,15,    18.9, ,R,15
USW00092826,99,99,99,    74.3, ,R,14,    61.8, ,R,14,    86.8, ,R,14,    24.9, ,R,14
USW00092827,99,99,99,    71.6, ,R,13,    58.8, ,R,13,    84.5, ,R,13,    25.7, ,R,13
USW00093005,99,99,99,    45.1, ,S,24,    28.4, ,S,24,    61.9, ,S,24,    33.5, ,S,24
USW00093009,99,99,99,    32.2, ,S,26,    19.6, ,S,26,    44.7, ,S,28,    25.1, ,S,26
USW00093010,99,99,99,    45.2, ,S,25,    29.0, ,S,25,    61.4, ,S,27,    32.4, ,S,25
USW00093013,99,99,99,    49.9, ,S,24,    35.7, ,S,24,    64.1, ,S,24,    28.4, ,S,24
USW00093026,99,99,99,    61.1, ,S,27,    42.8, ,S,27,    79.5, ,S,29,    36.7, ,S,27
USW00093027,99,99,99,    52.9, ,R,16,    35.3, ,R,21,    70.5, ,R,16,    35.2, ,R,16
USW00093033,99,99,99,    64.0, ,S,25,    48.3, ,S,26,    79.6, ,S,25,    31.3, ,S,25
USW00093037,99,99,99,    48.6, ,S,28,    34.9, ,S,30,    62.2, ,S,28,    27.3, ,S,28
USW00093042,99,99,99,    55.7, ,R,25,    39.8, ,S,25,    71.6, ,S,28,    31.7, ,R,25
USW00093044,99,99,99,    49.2, ,S,24,    29.7, ,S,24,    68.6, ,S,27,    38.9, ,S,24
USW00093045,99,99,99,    61.8, ,S,24,    47.4, ,S,24,    76.2, ,S,24,    28.8, ,S,24
USW00093057,99,99,99,    48.9, ,R,13,    30.2, ,R,14,    67.6, ,R,13,    37.5, ,R,13
USW00093058,99,99,99,    52.2, ,S,27,    36.0, ,S,27,    68.4, ,S,28,    32.3, ,S,27
USW00093067,99,99,99,    47.7, ,R,20,    34.6, ,R,20,    60.9, ,R,20,    26.4, ,R,20
USW00093069,99,99,99,    47.7, ,R,23,    30.3, ,R,23,    65.1, ,S,24,    34.8, ,R,23
USW00093073,99,99,99,    41.6, ,R,20,    27.9, ,R,21,    55.3, ,R,20,    27.4, ,R,20
USW00093075,99,99,99,    54.0, ,R,21,    40.0, ,R,21,    68.0, ,R,22,    28.0, ,R,21
USW00093084,99,99,99,    65.3, ,R,19,    48.6, ,R,19,    82.0, ,R,21,    33.4, ,R,19
USW00093102,99,99,99,    52.3, ,R,23,    36.5, ,R,23,    68.0, ,S,27,    31.5, ,R,23
USW00093104,99,99,99,    63.9, ,R,24,    48.2, ,S,24,    79.6, ,S,24,    31.4, ,R,24
USW00093107,99,99,99,    61.4, ,R,20,    52.9, ,R,20,    69.9, ,R,20,    17.0, ,R,20
USW00093110,99,99,99,    59.1, ,R,15,    51.4, ,R,15,    66.7, ,R,17,    15.4, ,R,15
USW00093111,99,99,99,    57.9, ,R,18,    49.3, ,R,19,    66.5, ,R,18,    17.3, ,R,18
USW00093112,99,99,99,    62.0, ,R,23,    55.8, ,S,24,    68.2, ,R,23,    12.3, ,R,23
USW00093115,99,99,99,    60.2, ,R,14,    53.5, ,R,14,    66.9, ,R,14,    13.4, ,R,14
USW00093129,99,99,99,    48.4, ,R,19,    32.8, ,R,19,    64.0, ,R,22,    31.2, ,R,19
USW00093134,99,99,99,    63.6, ,R,26,    55.1, ,S,26,    72.0, ,S,26,    16.9, ,R,26
USW00093138,99,99,99,    73.6, ,R,22,    59.8, ,R,22,    87.3, ,R,22,    27.5, ,R,22
USW00093139,99,99,99,    54.5, ,R,25,    36.8, ,S,27,    72.2, ,S,25,    35.4, ,R,25
USW00093141,99,99,99,    48.6, ,R,20,    35.6, ,R,20,    61.7, ,R,22,    26.1, ,R,20
USW00093167,99,99,99,    60.2, ,R,19,    44.7, ,R,19,    75.7, ,R,22,    30.9, ,R,19
USW00093184,99,99,99,    62.6, ,R,14,    55.5, ,R,14,    69.7, ,R,19,    14.2, ,R,14
USW00093193,99,99,99,    63.3, ,S,30,    51.9, ,S,30,    74.7, ,S,30,    22.7, ,S,30
USW00093197,99,99,99,    60.6, ,R,16,    53.4, ,R,16,    67.8, ,R,17,    14.3, ,R,16
USW00093205,99,99,99,    60.5, ,R,16,    47.4, ,R,16,    73.6, ,R,17,    26.2, ,R,16
USW00093206,99,99,99,    57.6, ,R,13,    46.0, ,R,13,    69.3, ,R,22,    23.3, ,R,13
USW00093209,99,99,99,    58.0, ,S,27,    42.0, ,S,27,    74.0, ,S,30,    32.0, ,S,27
USW00093210,99,99,99,    61.3, ,R,19,    49.5, ,R,21,    73.2, ,R,19,    23.6, ,R,19
USW00093225,99,99,99,    59.8, ,R,21,    46.6, ,R,22,    73.0, ,R,21,    26.3, ,R,21
USW00093227,99,99,99,    56.4, ,R,21,    44.3, ,R,21,    68.5, ,R,22,    24.1, ,R,21
USW00093228,99,99,99,    58.3, ,R,18,    49.8, ,R,20,    66.9, ,R,18,    17.1, ,R,18
USW00093230,99,99,99,    41.3, ,S,25,    28.2, ,S,25,    54.4, ,S,27,    26.2, ,S,25
USW00093241,99,99,99,    60.2, ,R,17,    46.7, ,R,17,    73.8, ,R,17,    27.2, ,R,17
USW00093242,99,99,99,    61.6, ,R,20,    47.5, ,R,20,    75.8, ,R,21,    28.3, ,R,20
USW00093243,99,99,99,    58.3, ,R,16,    42.4, ,R,16,    74.3, ,R,16,    32.0, ,R,16
USW00093245,99,99,99,    51.9, ,R,12,    46.4, ,R,12,    57.5, ,R,12,    11.1, ,R,12
USW00093706,99,99,99,    54.1, ,R,18,    44.3, ,R,18,    64.0, ,R,18,    19.7, ,R,18
USW00093718,99,99,99,    62.6, ,R,19,    53.6, ,R,19,    71.7, ,R,20,    18.2, ,R,19
USW00093719,99,99,99,    61.5, ,S,25,    50.0, ,S,26,    73.0, ,S,25,    22.9, ,S,25
USW00093720,99,99,99,    54.7, ,S,25,    44.2, ,S,25,    65.3, ,S,29,    21.1, ,S,25
USW00093721,99,99,99,    54.6, ,S,29,    43.6, ,S,29,    65.6, ,S,30,    22.0, ,S,29
USW00093727,99,99,99,    62.6, ,S,25,    51.8, ,S,25,    73.4, ,S,27,    21.6, ,S,25
USW00093729,99,99,99,    61.8, ,S,25,    54.3, ,S,25,    69.2, ,S,29,    14.9, ,S,25
USW00093730,99,99,99,    52.3, ,S,28,    41.9, ,S,28,    62.8, ,S,30,    20.9, ,S,28
USW00093736,99,99,99,    57.9, ,R,18,    46.6, ,R,20,    69.2, ,R,18,    22.5, ,R,18
USW00093738,99,99,99,    54.4, ,R,26,    43.3, ,S,26,    65.5, ,S,26,    22.3, ,R,26
USW00093739,99,99,99,    55.0, ,S,28,    46.2, ,S,30,    63.9, ,S,28,    17.7, ,S,28
USW00093740,99,99,99,    62.5, ,R,22,    51.0, ,R,22,    74.1, ,R,22,    23.1, ,R,22
USW00093741,99,99,99,    57.9, ,R,12,    47.1, ,R,12,    68.6, ,R,16,    21.5, ,R,12
USW00093759,99,99,99,    59.7, ,R,17,    47.5, ,R,17,    71.9, ,R,19,    24.4, ,R,17
USW00093765,99,99,99,    62.1, ,R,18,    53.9, ,R,18,    70.2, ,R,20,    16.4, ,R,18
USW00093773,99,99,99,    58.3, ,R,21,    46.4, ,R,21,    70.2, ,R,23,    23.7, ,R,21
USW00093775,99,99,99,    56.9, ,R,22,    45.3, ,R,23,    68.5, ,R,22,    23.3, ,R,22
USW00093778,99,99,99,    50.9, ,R,23,    39.3, ,R,23,    62.4, ,R,23,    23.1, ,R,23
USW00093780,99,99,99,    52.4, ,R,23,    41.9, ,R,23,    62.9, ,R,23,    21.0, ,R,23
USW00093781,99,99,99,    59.4, ,R,11,    48.4, ,R,11,    70.4, ,R,11,    22.0, ,R,11
USW00093782,99,99,99,    62.8, ,R,20,    50.6, ,R,22,    75.1, ,R,20,    24.5, ,R,20
USW00093783,99,99,99,    60.3, ,R,22,    48.1, ,R,22,    72.5, ,R,22,    24.5, ,R,22
USW00093784,99,99,99,    57.1, ,R,17,    48.3, ,R,17,    66.0, ,R,21,    17.7, ,R,17
USW00093785,99,99,99,    59.9, ,R,17,    48.4, ,R,17,    71.3, ,R,17,    22.9, ,R,17
USW00093786,99,99,99,    52.8, ,R,16,    44.3, ,R,16,    61.3, ,R,17,    17.0, ,R,16
USW00093801,99,99,99,    61.4, ,R,22,    48.9, ,R,22,    74.0, ,R,22,    25.0, ,R,22
USW00093805,99,99,99,    67.9, ,S,30,    55.3, ,S,30,    80.6, ,S,30,    25.3, ,S,30
USW00093806,99,99,99,    64.3, ,R,21,    53.0, ,R,23,    75.6, ,R,21,    22.7, ,R,21
USW00093807,99,99,99,    59.1, ,R,21,    48.5, ,R,21,    69.8, ,R,21,    21.3, ,R,21
USW00093808,99,99,99,    58.7, ,S,29,    47.6, ,S,29,    69.8, ,S,29,    22.2, ,S,29
USW00093809,99,99,99,    58.3, ,R,19,    47.6, ,R,19,    68.9, ,R,22,    21.4, ,R,19
USW00093810,99,99,99,    56.5, ,R,20,    45.5, ,R,21,    67.4, ,R,20,    21.9, ,R,20
USW00093812,99,99,99,    54.2, ,S,29,    42.9, ,S,29,    65.5, ,S,30,    22.6, ,S,29
USW00093814,99,99,99,    54.1, ,S,30,    43.7, ,S,30,    64.5, ,S,30,    20.8, ,S,30
USW00093815,99,99,99,    53.3, ,S,29,    43.1, ,S,29,    63.4, ,S,30,    20.3, ,S,29
USW00093817,99,99,99,    56.9, ,S,29,    46.3, ,S,29,    67.5, ,S,29,    21.2, ,S,29
USW00093819,99,99,99,    53.2, ,S,28,    43.4, ,S,28,    63.1, ,S,28,    19.7, ,S,28
USW00093820,99,99,99,    55.8, ,S,30,    45.3, ,S,30,    66.4, ,S,30,    21.1, ,S,30
USW00093821,99,99,99,    58.6, ,S,30,    48.6, ,S,30,    68.5, ,S,30,    19.9, ,S,30
USW00093822,99,99,99,    54.2, ,S,29,    43.6, ,S,29,    64.8, ,S,30,    21.2, ,S,29
USW00093823,99,99,99,    53.8, ,E, 2,    43.3, ,E, 2,    64.3, ,E, 2,    21.0, ,E, 2
USW00093824,99,99,99,    52.3, ,S,30,    41.0, ,S,30,    63.5, ,S,30,    22.4, ,S,30
USW00093825,99,99,99,    56.5, ,R,11,    45.2, ,R,11,    67.9, ,R,11,    22.7, ,R,11
USW00093831,99,99,99,    66.6, ,S,27,    56.3, ,S,27,    77.0, ,S,27,    20.7, ,S,27
USW00093837,99,99,99,    71.0, ,R,21,    61.7, ,R,21,    80.4, ,R,22,    18.7, ,R,21
USW00093841,99,99,99,    66.1, ,R,22,    53.6, ,S,25,    78.6, ,R,22,    25.0, ,R,22
USW00093842,99,99,99,    66.3, ,S,28,    54.8, ,S,28,    77.7, ,S,29,    22.9, ,S,28
USW00093845,99,99,99,    66.5, ,R,14,    53.5, ,R,16,    79.6, ,R,14,    26.2, ,R,14
USW00093846,99,99,99,    61.3, ,S,30,    49.9, ,S,30,    72.8, ,S,30,    23.0, ,S,30
USW00093862,99,99,99,    63.4, ,S,29,    52.1, ,S,29,    74.7, ,S,29,    22.6, ,S,29
USW00093874,99,99,99,    67.9, ,R,19,    58.9, ,R,20,    76.8, ,R,19,    18.0, ,R,19
USW00093904,99,99,99,    67.1, ,R,10,    56.1, ,R,10,    78.2, ,R,10,    22.1, ,R,10
USW00093909,99,99,99,    54.9, ,R,23,    43.9, ,R,23,    65.8, ,R,23,    21.9, ,R,23
USW00093914,99,99,99,    65.1, ,R,21,    53.3, ,R,21,    76.8, ,S,26,    23.6, ,R,21
USW00093915,99,99,99,    67.0, ,R,21,    55.9, ,R,21,    78.1, ,R,21,    22.2, ,R,21
USW00093919,99,99,99,    66.0, ,S,26,    54.7, ,S,26,    77.4, ,S,28,    22.7, ,S,26
USW00093950,99,99,99,    61.8, ,S,27,    50.8, ,S,30,    72.9, ,S,27,    22.1, ,S,27
USW00093953,99,99,99,    60.4, ,S,24,    49.3, ,S,24,    71.5, ,S,24,    22.2, ,S,24
USW00093967,99,99,99,    58.3, ,S,24,    46.8, ,S,24,    69.8, ,S,24,    23.0, ,S,24
USW00093981,99,99,99,    55.9, ,E, 7,    45.0, ,E, 9,    66.9, ,E, 7,    21.9, ,E, 7
USW00093985,99,99,99,    65.1, ,S,26,    52.6, ,S,26,    77.6, ,S,28,    25.0, ,S,26
USW00093986,99,99,99,    60.8, ,S,30,    48.6, ,S,30,    73.0, ,S,30,    24.4, ,S,30
USW00093987,99,99,99,    66.4, ,S,27,    55.0, ,S,27,    77.8, ,S,27,    22.8, ,S,27
USW00093988,99,99,99,    63.1, ,S,30,    52.8, ,S,30,    73.4, ,S,30,    20.6, ,S,30
USW00093989,99,99,99,    53.0, ,S,30,    43.0, ,S,30,    62.9, ,S,30,    19.9, ,S,30
USW00093990,99,99,99,    52.7, ,S,24,    38.7, ,S,24,    66.7, ,S,24,    28.0, ,S,24
USW00093992,99,99,99,    64.1, ,S,26,    51.9, ,S,28,    76.2, ,S,26,    24.3, ,S,26
USW00093993,99,99,99,    57.0, ,S,28,    44.9, ,S,28,    69.0, ,S,29,    24.2, ,S,28
USW00093997,99,99,99,    53.8, ,S,28,    40.9, ,S,28,    66.7, ,S,29,    25.8, ,S,28
USW00094008,99,99,99,    44.0, ,S,30,    32.5, ,S,30,    55.4, ,S,30,    22.9, ,S,30
USW00094010,99,99,99,    42.6, ,S,24,    30.5, ,S,24,    54.7, ,S,24,    24.2, ,S,24
USW00094012,99,99,99,    43.3, ,S,28,    30.3, ,S,28,    56.3, ,S,28,    26.0, ,S,28
USW00094014,99,99,99,    41.7, ,S,27,    29.0, ,S,29,    54.4, ,S,27,    25.4, ,S,27
USW00094017,99,99,99,    43.3, ,R,21,    29.6, ,R,21,    57.1, ,R,22,    27.6, ,R,21
USW00094023,99,99,99,    43.4, ,R,21,    30.7, ,R,21,    56.1, ,R,22,    25.4, ,R,21
USW00094030,99,99,99,    48.6, ,R,19,    34.6, ,R,19,    62.5, ,R,21,    27.9, ,R,19
USW00094032,99,99,99,    40.3, ,R,20,    29.4, ,R,20,    51.1, ,R,20,    21.7, ,R,20
USW00094037,99,99,99,    43.7, ,R,20,    31.8, ,R,21,    55.6, ,R,20,    23.9, ,R,20
USW00094038,99,99,99,    41.1, ,S,24,    28.0, ,S,24,    54.3, ,S,24,    26.3, ,S,24
USW00094039,99,99,99,    46.3, ,R,23,    32.9, ,R,23,    59.8, ,R,23,    26.9, ,R,23
USW00094040,99,99,99,    51.2, ,R,20,    37.0, ,R,20,    65.3, ,R,22,    28.3, ,R,20
USW00094041,99,99,99,    40.5, ,R,22,    29.0, ,R,22,    52.0, ,R,22,    23.0, ,R,22
USW00094050,99,99,99,    44.3, ,R,21,    29.4, ,R,22,    59.1, ,R,21,    29.7, ,R,21
USW00094051,99,99,99,    43.6, ,R,22,    30.1, ,R,22,    57.2, ,R,22,    27.1, ,R,22
USW00094052,99,99,99,    45.6, ,R,22,    33.4, ,R,22,    57.8, ,R,23,    24.4, ,R,22
USW00094053,99,99,99,    47.2, ,R,20,    32.8, ,R,20,    61.6, ,R,20,    28.9, ,R,20
USW00094054,99,99,99,    43.6, ,R,21,    32.9, ,R,22,    54.2, ,R,21,    21.3, ,R,21
USW00094055,99,99,99,    42.2, ,R,23,    30.0, ,R,23,    54.3, ,R,23,    24.3, ,R,23
USW00094056,99,99,99,    44.2, ,R,21,    32.6, ,R,21,    55.8, ,R,22,    23.2, ,R,21
USW00094057,99,99,99,    44.3, ,R,21,    30.4, ,R,21,    58.3, ,R,21,    27.9, ,R,21
USW00094059,99,99,99,    41.2, ,R,18,    30.8, ,R,18,    51.6, ,R,18,    20.8, ,R,18
USW00094060,99,99,99,    40.7, ,R,18,    27.1, ,R,18,    54.4, ,R,19,    27.2, ,R,18
USW00094074,99,99,99,    45.5, ,R,17,    30.6, ,R,17,    60.4, ,R,17,    29.8, ,R,17
USW00094075,99,99,99,    32.1, ,R,17,    22.3, ,R,17,    42.0, ,R,17,    19.7, ,R,17
USW00094077,99,99,99,    43.6, ,R,17,    28.8, ,R,17,    58.3, ,R,17,    29.5, ,R,17
USW00094078,99,99,99,    43.8, ,R,16,    31.9, ,R,16,    55.7, ,R,16,    23.8, ,R,16
USW00094079,99,99,99,    46.0, ,R,16,    34.6, ,R,16,    57.5, ,R,16,    22.9, ,R,16
USW00094080,99,99,99,    41.9, ,R,16,    31.2, ,R,16,    52.6, ,R,16,    21.4, ,R,16
USW00094081,99,99,99,    41.8, ,R,16,    28.7, ,R,16,    54.9, ,R,16,    26.2, ,R,16
USW00094082,99,99,99,    48.1, ,R,16,    36.1, ,R,16,    60.1, ,R,16,    24.0, ,R,16
USW00094084,99,99,99,    38.0, ,R,14,    26.1, ,R,14,    49.9, ,R,14,    23.8, ,R,14
USW00094085,99,99,99,    45.4, ,R,14,    33.6, ,R,14,    57.1, ,R,14,    23.5, ,R,14
USW00094088,99,99,99,    38.1, ,R,13,    29.7, ,R,13,    46.5, ,R,13,    16.7, ,R,13
USW00094107,99,99,99,    48.1, ,R,16,    32.7, ,R,16,    63.5, ,R,22,    30.8, ,R,16
USW00094119,99,99,99,    45.2, ,R,20,    32.6, ,R,20,    57.8, ,R,22,    25.2, ,R,20
USW00094128,99,99,99,    47.3, ,R,20,    34.9, ,R,20,    59.7, ,R,22,    24.8, ,R,20
USW00094129,99,99,99,    47.5, ,R,21,    37.9, ,R,21,    57.0, ,R,21,    19.1, ,R,21
USW00094143,99,99,99,    42.8, ,S,29,    28.7, ,S,29,    56.9, ,S,30,    28.1, ,S,29
USW00094173,99,99,99,    29.5, ,R,18,    16.8, ,R,18,    42.1, ,R,18,    25.2, ,R,18
USW00094176,99,99,99,    48.8, ,R,21,    37.5, ,R,21,    60.2, ,R,21,    22.7, ,R,21
USW00094178,99,99,99,    47.6, ,R,18,    35.4, ,R,23,    59.9, ,R,18,    24.5, ,R,18
USW00094182,99,99,99,    39.6, ,R,21,    28.2, ,R,21,    51.1, ,R,22,    22.9, ,R,21
USW00094185,99,99,99,    45.1, ,S,26,    31.1, ,S,30,    59.1, ,S,26,    28.0, ,S,26
USW00094194,99,99,99,    43.9, ,R,20,    32.3, ,R,22,    55.5, ,R,20,    23.2, ,R,20
USW00094197,99,99,99,    50.1, ,R,22,    37.7, ,R,22,    62.6, ,R,22,    24.9, ,R,22
USW00094224,99,99,99,    49.4, ,S,28,    42.3, ,S,28,    56.5, ,S,28,    14.2, ,S,28
USW00094225,99,99,99,    49.3, ,S,26,    42.6, ,S,26,    56.0, ,S,27,    13.4, ,S,26
USW00094227,99,99,99,    49.7, ,R,19,    39.0, ,R,20,    60.4, ,R,19,    21.4, ,R,19
USW00094236,99,99,99,    44.9, ,R,20,    30.6, ,R,20,    59.1, ,R,22,    28.5, ,R,20
USW00094239,99,99,99,    51.4, ,S,28,    40.9, ,S,28,    62.0, ,S,30,    21.1, ,S,28
USW00094240,99,99,99,    47.5, ,S,27,    39.6, ,S,29,    55.3, ,S,27,    15.7, ,S,27
USW00094248,99,99,99,    52.0, ,R,18,    43.8, ,R,19,    60.2, ,R,18,    16.3, ,R,18
USW00094261,99,99,99,    51.0, ,R,19,    40.1, ,R,19,    61.8, ,R,22,    21.7, ,R,19
USW00094266,99,99,99,    46.8, ,R,20,    39.1, ,R,20,    54.5, ,R,22,    15.4, ,R,20
USW00094273,99,99,99,    50.9, ,R,21,    40.4, ,R,21,    61.4, ,R,23,    21.0, ,R,21
USW00094274,99,99,99,    50.2, ,R,18,    42.1, ,R,21,    58.4, ,R,18,    16.2, ,R,18
USW00094276,99,99,99,    49.5, ,R,17,    41.1, ,R,22,    57.9, ,R,17,    16.8, ,R,17
USW00094281,99,99,99,    53.1, ,R,22,    43.4, ,R,23,    62.8, ,R,22,    19.3, ,R,22
USW00094290,99,99,99,    51.4, ,S,29,    43.4, ,S,29,    59.4, ,S,29,    15.9, ,S,29
USW00094298,99,99,99,    52.4, ,R,22,    42.9, ,R,22,    61.9, ,R,23,    18.9, ,R,22
USW00094299,99,99,99,    45.5, ,R,20,    31.3, ,R,20,    59.6, ,R,22,    28.3, ,R,20
USW00094623,99,99,99,    43.2, ,R,23,    32.7, ,S,24,    53.8, ,R,23,    21.1, ,R,23
USW00094624,99,99,99,    46.1, ,R,21,    39.4, ,R,21,    52.7, ,R,21,    13.3, ,R,21
USW00094626,99,99,99,    38.3, ,R,23,    29.2, ,R,23,    47.4, ,R,23,    18.2, ,R,23
USW00094644,99,99,99,    41.1, ,R,18,    30.1, ,R,18,    52.0, ,R,18,    21.8, ,R,18
